id,race,days_b_screening_arrest,c_charge_degree,is_recid,score_text
3780,Caucasian,-18,M,0,1
3781,African-American,-59,F,0,2
3782,African-American,-1,F,1,3
3783,Caucasian,-7,F,0,1
3785,Caucasian,-1,M,1,1
3787,African-American,-1,F,1,2
3788,Caucasian,-1,F,0,1
3789,Caucasian,-1,F,0,1
3790,Caucasian,-2,F,0,1
3792,Caucasian,-61,F,0,1
3793,Caucasian,23,F,1,1
3794,African-American,0,F,1,2
3797,African-American,-1,F,1,2
3799,African-American,-1,M,0,1
3800,African-American,-1,F,1,2
3801,Caucasian,0,M,0,1
3802,African-American,-1,M,1,1
3804,African-American,-1,M,0,1
3805,Caucasian,-1,F,1,1
3807,Caucasian,-1,M,1,2
3809,Caucasian,0,M,1,1
3811,African-American,-1,F,1,1
3812,African-American,-1,F,1,2
3814,African-American,-23,F,0,1
3816,Other,-1,M,1,3
3817,African-American,-1,M,1,3
3818,African-American,0,M,0,1
3820,Other,-1,M,0,1
3821,African-American,-1,F,0,1
3824,African-American,-1,M,1,2
3826,African-American,370,M,1,3
3828,Caucasian,231,F,1,2
3830,African-American,-1,M,0,1
3831,Caucasian,-1,F,1,3
3834,African-American,,F,0,2
3835,Caucasian,-1,M,0,1
3836,Caucasian,-1,F,0,1
3838,African-American,-1,M,0,1
3839,African-American,-1,M,1,1
3840,African-American,-1,F,0,3
3841,Caucasian,0,F,0,1
3842,Hispanic,-8,F,0,1
3843,Hispanic,-1,M,1,1
3847,African-American,-1,F,1,2
3848,African-American,-1,F,1,3
3853,African-American,0,M,0,2
3854,African-American,-1,F,1,1
3855,Caucasian,,M,0,1
3856,African-American,-1,F,0,1
3857,African-American,0,F,0,1
3858,African-American,-1,F,1,2
3859,Other,0,F,1,1
3860,Caucasian,-1,M,0,1
3862,Caucasian,-1,M,0,1
3863,Caucasian,-1,M,0,1
3864,Caucasian,-1,M,0,1
3865,African-American,-1,M,0,3
3867,African-American,-1,M,0,2
3869,African-American,0,M,0,1
3870,African-American,-1,F,1,3
3872,Caucasian,-5,F,0,1
3879,Caucasian,0,M,0,1
3880,African-American,-1,F,1,2
3881,African-American,-1,F,1,2
3882,Caucasian,-2,F,0,1
3884,Caucasian,0,F,1,1
3885,Caucasian,-1,M,1,1
3888,African-American,,F,0,1
3890,Other,-1,F,0,1
3891,African-American,-1,F,1,3
3896,Hispanic,-1,M,1,2
3897,Caucasian,-1,F,1,1
3898,Caucasian,-32,F,0,1
3899,African-American,-1,F,1,3
3902,Caucasian,0,M,0,1
3903,African-American,-62,F,1,3
3904,African-American,-1,M,0,1
3906,African-American,-1,F,1,3
3907,Hispanic,-3,F,0,1
3909,Caucasian,-2,F,1,3
3910,African-American,-1,M,1,2
3911,Hispanic,-1,F,0,2
3912,Caucasian,,M,0,1
3917,African-American,0,F,1,1
3918,African-American,0,F,1,1
3919,Asian,-1,F,1,2
3920,Other,-1,M,0,2
3924,African-American,-1,F,1,2
3925,African-American,-1,F,1,1
3929,African-American,-1,F,1,1
3930,Caucasian,-1,M,0,1
3933,African-American,-1,F,1,3
3934,African-American,-1,F,1,2
3935,African-American,-1,F,0,2
3936,African-American,0,M,1,3
3938,Caucasian,-1,F,0,2
3939,African-American,-1,F,1,3
3941,Caucasian,-1,M,0,1
3942,African-American,-8,F,1,1
3944,Hispanic,-1,M,1,1
3946,African-American,-1,F,1,1
3947,Other,0,F,0,1
3948,African-American,-2,F,0,2
3950,Caucasian,-1,F,1,3
3952,Caucasian,-1,M,0,1
3957,Hispanic,-78,M,0,1
3958,Caucasian,-1,F,0,1
3960,African-American,-1,F,0,1
3961,Hispanic,0,F,0,1
3963,Caucasian,-22,F,0,1
3965,Caucasian,0,M,0,1
3966,African-American,-1,F,1,3
3969,African-American,-1,F,1,3
3972,Caucasian,-1,M,0,2
3973,Caucasian,-1,F,1,1
3974,African-American,-1,F,0,1
3975,Caucasian,-1,M,0,1
3976,African-American,-1,F,1,2
3977,Caucasian,-1,M,0,1
3978,Caucasian,,F,0,1
3979,Caucasian,-1,M,0,1
3980,African-American,0,M,1,2
3981,African-American,0,M,1,2
3982,African-American,0,F,0,1
3984,Caucasian,256,M,0,2
3985,Hispanic,0,F,1,2
3987,Caucasian,-1,F,1,2
3988,African-American,-1,M,1,1
3989,Hispanic,-3,F,1,1
3990,African-American,-232,M,1,1
3991,Hispanic,-1,M,0,1
3992,Hispanic,-1,F,1,2
3993,Hispanic,-132,F,0,1
3994,Hispanic,-3,M,0,2
3995,African-American,-1,F,1,1
3997,African-American,0,F,1,2
3998,African-American,0,F,1,1
3999,African-American,-1,F,0,1
4000,African-American,-1,M,1,3
4001,African-American,0,F,1,2
4002,African-American,-1,M,0,2
4003,Caucasian,-1,M,0,1
4004,African-American,0,F,0,1
4005,Caucasian,-1,M,0,1
4006,Caucasian,-1,F,0,1
4007,African-American,-155,M,1,3
4010,African-American,-1,F,0,2
4011,Caucasian,-3,F,0,2
4012,African-American,-1,F,0,2
4013,Caucasian,-1,M,1,3
4014,African-American,-1,F,1,3
4016,Caucasian,-42,F,0,2
4018,African-American,-1,M,0,1
4020,Other,-1,F,1,1
4021,African-American,-6,F,0,1
4022,Caucasian,,F,0,2
4023,Caucasian,-2,M,0,1
4024,African-American,210,F,1,3
4026,Hispanic,-19,F,1,1
4028,African-American,-1,M,0,1
4029,Hispanic,0,M,1,1
4031,African-American,-3,M,0,1
4032,Caucasian,-1,M,0,1
4033,African-American,-1,F,0,3
4035,African-American,1040,F,1,1
4036,African-American,0,F,0,2
4037,Caucasian,-1,M,1,3
4038,Caucasian,-1,F,1,2
4039,Hispanic,0,M,0,1
4041,African-American,0,F,0,2
4045,Caucasian,-1,F,1,1
4047,African-American,,M,0,2
4048,Caucasian,-19,F,1,3
4049,Caucasian,0,F,1,2
4052,African-American,-1,F,0,2
4054,African-American,-1,F,0,1
4058,Caucasian,,M,0,1
4059,African-American,0,F,1,2
4060,African-American,-1,M,1,1
4061,Caucasian,-1,M,0,1
4062,Caucasian,0,F,1,1
4063,Caucasian,-1,F,1,1
4064,Caucasian,-1,F,0,1
4065,Caucasian,-1,F,1,1
4067,Caucasian,-1,M,1,1
4068,Caucasian,-1,M,0,1
4069,Caucasian,0,F,1,1
4070,African-American,0,M,0,1
4072,African-American,0,F,0,1
4073,Caucasian,-1,M,0,1
4075,African-American,-1,F,0,2
4076,African-American,-1,F,0,2
4078,Hispanic,-1,M,1,1
4080,African-American,-1,F,0,2
4081,Caucasian,-1,F,0,1
4082,Caucasian,0,F,1,2
4083,Other,,M,0,3
4084,African-American,0,F,0,3
4085,Caucasian,0,F,0,1
4086,African-American,0,M,1,3
4087,African-American,-65,M,0,2
4088,African-American,0,F,0,1
4098,African-American,-73,F,1,1
4099,African-American,-22,M,0,1
4100,Caucasian,-1,M,1,3
4101,African-American,-1,M,1,3
4102,African-American,,F,0,3
4104,African-American,-1,F,1,1
4105,Caucasian,-1,F,1,3
4106,Caucasian,-1,F,1,2
4108,African-American,-1,F,1,3
4111,African-American,0,M,0,3
4112,African-American,-10,F,0,1
4116,African-American,550,F,1,1
4117,Caucasian,0,M,0,1
4118,Caucasian,117,F,1,2
4119,Caucasian,-1,F,1,2
4120,Caucasian,-26,M,0,1
4121,Hispanic,-1,F,0,1
4122,Caucasian,-1,F,0,2
4123,Caucasian,-83,F,0,1
4125,African-American,-16,F,0,2
4126,African-American,-1,F,1,1
4127,African-American,-1,M,1,3
4128,African-American,-1,M,1,1
4130,Caucasian,-1,F,0,1
4134,African-American,-1,M,1,2
4135,African-American,0,F,1,1
4136,African-American,-1,F,0,2
4137,Caucasian,-1,M,1,3
4139,African-American,-1,M,1,3
4140,Caucasian,,M,0,1
4141,African-American,-29,F,0,2
4143,African-American,0,F,0,1
4144,African-American,-1,F,0,3
4145,African-American,74,F,1,3
4146,African-American,-31,F,1,2
4152,Hispanic,,M,0,1
4154,African-American,-21,M,0,1
4155,African-American,256,F,1,3
4157,African-American,-1,F,1,1
4158,African-American,-40,F,1,3
4159,Caucasian,-1,F,1,1
4160,Caucasian,-1,M,1,2
4161,African-American,0,M,1,1
4162,African-American,-8,F,1,3
4163,Caucasian,,M,1,1
4164,Caucasian,-1,F,1,1
4165,African-American,0,F,0,2
4168,Caucasian,-1,F,0,1
4169,Caucasian,0,M,1,1
4170,Caucasian,-1,F,1,3
4171,African-American,-1,F,0,2
4172,Other,-34,F,1,1
4178,Caucasian,-1,F,0,1
4179,African-American,0,F,1,1
4180,Hispanic,-1,F,1,3
4181,African-American,-32,F,1,3
4182,Caucasian,0,F,0,2
4183,Caucasian,-1,F,0,1
4184,Caucasian,57,F,1,3
4185,Other,-1,M,1,2
4186,Caucasian,0,F,0,1
4187,Caucasian,-3,F,1,1
4189,African-American,-1,M,1,3
4190,African-American,-1,F,1,2
4191,Caucasian,,F,0,1
4192,African-American,0,M,1,3
4193,Hispanic,-2,M,0,1
4194,African-American,129,F,0,3
4195,African-American,-2,M,1,2
4196,African-American,-1,F,0,1
4198,African-American,-1,F,1,3
4199,Caucasian,-1,F,0,1
4202,African-American,-1,M,1,2
4203,Caucasian,-1,F,0,1
4204,African-American,-1,F,0,1
4205,Caucasian,-1,F,1,1
4207,African-American,-1,F,1,3
4211,Other,0,F,0,1
4212,Native American,,M,1,1
4217,Caucasian,0,F,1,2
4219,African-American,-1,F,0,1
4220,Other,-1,F,1,2
4223,African-American,-1,F,1,3
4225,African-American,-1,F,1,3
4226,Caucasian,-19,F,1,1
4227,Hispanic,-1,M,1,1
4228,Caucasian,0,F,1,3
4229,Caucasian,-1,F,1,3
4230,Hispanic,-1,F,0,3
4232,African-American,-1,M,1,2
4233,African-American,-1,M,0,1
4235,African-American,-1,F,1,3
4236,African-American,-1,F,1,1
4238,African-American,213,F,1,2
4239,Hispanic,-1,F,0,1
4240,Hispanic,-1,F,1,1
4244,Caucasian,-54,M,1,1
4245,African-American,-1,M,0,1
4247,African-American,0,M,0,2
4248,Hispanic,-165,F,1,3
4250,African-American,-1,F,0,1
4252,Caucasian,-25,M,0,1
4254,African-American,-1,M,0,2
4255,Caucasian,-1,F,0,2
4256,African-American,-1,F,1,3
4257,African-American,163,M,1,2
4258,Caucasian,-1,M,0,1
4260,African-American,-1,M,0,2
4262,African-American,-18,F,1,1
4265,African-American,-1,F,0,3
4267,Other,-1,M,1,1
4269,African-American,0,F,1,3
4270,African-American,-3,F,0,1
4274,African-American,-1,F,1,3
4275,Caucasian,283,F,0,1
4276,African-American,16,F,1,1
4280,Hispanic,-2,M,0,3
4281,African-American,-26,M,0,1
4282,Hispanic,0,M,0,1
4283,African-American,569,M,1,2
4284,Other,-1,M,1,1
4288,Caucasian,0,F,0,1
4290,African-American,0,M,0,1
4292,Other,0,F,0,2
4293,Other,-1,F,1,3
4296,Hispanic,-1,F,0,1
4297,Caucasian,-1,F,1,3
4298,Hispanic,,M,0,1
4299,Caucasian,,F,0,3
4300,Caucasian,-21,F,0,1
4301,African-American,,F,0,1
4303,African-American,-1,F,0,3
4305,Hispanic,0,M,0,1
4306,African-American,0,F,1,3
4307,African-American,-1,F,1,3
4310,Caucasian,-1,F,1,2
4311,African-American,-1,M,1,3
4314,African-American,29,M,1,2
4315,African-American,-1,M,1,1
4316,African-American,-1,F,1,3
4317,African-American,-1,M,0,2
4319,Caucasian,-4,F,0,1
4320,African-American,-29,F,0,3
4322,Hispanic,0,F,0,2
4323,African-American,-27,M,1,1
4324,Caucasian,-3,F,0,2
4328,African-American,-1,F,1,3
4329,African-American,-1,M,0,3
4330,African-American,0,M,1,2
4331,African-American,0,M,1,3
4332,Caucasian,-58,F,1,2
4333,Other,-1,M,1,1
4335,African-American,-1,F,0,3
4336,African-American,0,F,0,1
4337,Caucasian,-1,F,0,1
4338,African-American,29,F,0,1
4339,Hispanic,-1,F,1,3
4340,African-American,-1,F,1,1
4341,Other,-1,F,1,2
4342,African-American,-1,F,1,3
4346,Caucasian,-1,F,1,1
4348,African-American,-1,F,1,2
4353,Caucasian,-1,M,1,1
4356,Caucasian,-1,F,0,1
4357,African-American,-3,M,1,2
4358,Other,-1,F,0,1
4360,Caucasian,-1,M,0,1
4362,Other,-1,F,1,1
4365,Caucasian,,F,0,2
4367,African-American,0,M,1,2
4368,Hispanic,-1,F,1,1
4370,African-American,0,F,0,3
4371,Caucasian,-3,M,0,1
4372,African-American,0,M,1,2
4375,Caucasian,-203,M,1,2
4376,Other,-1,M,0,2
4377,African-American,-1,F,1,3
4378,Caucasian,0,M,1,1
4381,Caucasian,-3,M,0,1
4383,African-American,-1,M,1,2
4384,African-American,-1,F,1,3
4385,African-American,-1,M,1,1
4387,African-American,-1,F,1,3
4388,Caucasian,-1,F,1,1
4389,Caucasian,-1,F,0,2
4390,Caucasian,-1,F,0,1
4391,African-American,0,M,0,1
4393,African-American,523,F,1,1
4394,African-American,-2,M,0,2
4396,Caucasian,-26,M,1,1
4397,African-American,-1,F,1,1
4398,African-American,,M,1,3
4400,Caucasian,-1,M,0,1
4401,African-American,-1,F,0,1
4402,Hispanic,0,M,0,1
4403,African-American,-1,F,0,2
4404,African-American,391,F,1,3
4406,Hispanic,0,F,0,3
4407,Caucasian,-2,M,1,1
4408,African-American,-1,F,0,1
4409,Caucasian,149,F,1,3
4411,Caucasian,-1,F,0,1
4414,Caucasian,-1,M,0,1
4415,African-American,-1,M,1,1
4416,Caucasian,-1,F,0,1
4418,Caucasian,-7,F,0,1
4419,Caucasian,-2,F,1,1
4421,African-American,-1,F,1,1
4422,African-American,-1,F,0,3
4425,Other,-1,M,0,1
4426,Caucasian,0,M,0,1
4428,African-American,,M,0,3
4430,Hispanic,-1,M,1,1
4431,Caucasian,-1,M,1,1
4432,Caucasian,-1,M,0,2
4433,Hispanic,-11,M,0,1
4434,Caucasian,-1,M,1,2
4435,Other,-1,F,0,1
4436,African-American,-1,F,1,3
4437,Caucasian,-28,M,0,1
4438,Caucasian,-1,M,0,1
4439,Caucasian,-22,M,0,2
4440,African-American,82,M,1,1
4441,Caucasian,-22,M,0,1
4442,Caucasian,-1,F,0,3
4443,Caucasian,-1,F,0,2
4444,Caucasian,0,F,0,3
4445,African-American,-28,F,0,2
4447,African-American,0,F,1,1
4448,African-American,-1,F,0,1
4450,African-American,-1,F,0,1
4451,Caucasian,0,M,0,1
4452,African-American,-1,F,1,3
4453,African-American,-1,F,1,3
4455,Hispanic,,M,1,1
4457,African-American,-1,F,1,1
4459,African-American,-40,F,0,1
4461,Caucasian,-1,F,0,1
4462,African-American,35,F,0,1
4463,Caucasian,-1,F,1,1
4464,African-American,-1,M,0,1
4466,African-American,-1,F,1,2
4468,Hispanic,-15,F,0,1
4469,Caucasian,-1,M,0,1
4471,Caucasian,-1,F,0,1
4473,African-American,0,M,1,1
4475,African-American,0,M,0,1
4476,African-American,0,F,1,3
4478,African-American,22,F,0,3
4479,African-American,-1,M,0,1
4480,Caucasian,-1,F,1,3
4481,African-American,-60,F,0,2
4483,African-American,-1,F,1,2
4485,African-American,-1,F,1,1
4486,Caucasian,-1,F,1,3
4488,Hispanic,-1,F,1,2
4491,African-American,-1,F,1,1
4492,African-American,-1,F,0,1
4493,African-American,-1,F,0,3
4494,African-American,0,F,0,1
4495,African-American,-4,F,0,1
4496,African-American,-1,F,0,1
4498,Caucasian,7,F,1,2
4500,African-American,,F,0,3
4501,African-American,483,F,1,3
4502,Caucasian,,M,0,1
4503,African-American,0,M,1,1
4504,African-American,-85,F,1,3
4505,Caucasian,-1,F,0,2
4506,African-American,,F,0,3
4508,African-American,-1,F,1,2
4509,African-American,-1,F,1,2
4510,Caucasian,-1,M,1,1
4511,African-American,-1,F,0,1
4512,African-American,-1,F,1,3
4513,Other,-1,F,1,1
4514,African-American,-1,F,0,2
4516,Caucasian,0,M,1,1
4517,African-American,-7,F,0,1
4518,African-American,-1,F,1,1
4520,African-American,0,F,1,2
4521,Caucasian,0,F,0,2
4524,Caucasian,-3,F,0,1
4525,Hispanic,-1,F,1,2
4526,Caucasian,-23,F,1,2
4527,Other,-1,M,0,1
4530,Other,0,F,0,1
4533,Caucasian,18,F,1,2
4534,African-American,-1,M,0,1
4536,Caucasian,-3,F,0,1
4537,African-American,-1,F,0,1
4541,Caucasian,21,F,0,1
4544,African-American,0,M,1,2
4546,African-American,-1,F,1,1
4550,African-American,-1,M,1,3
4552,African-American,-45,F,0,1
4553,Hispanic,0,M,1,1
4554,African-American,,F,0,3
4556,African-American,-1,M,0,1
4557,Caucasian,-42,F,0,2
4558,Caucasian,-1,F,0,1
4559,African-American,46,M,1,2
4560,Hispanic,-1,M,0,1
4562,African-American,-1,M,0,2
4563,African-American,-1,F,1,2
4564,Other,496,F,1,1
4566,African-American,-1,M,0,1
4567,African-American,-2,M,0,1
4568,Caucasian,-1,F,1,1
4569,Caucasian,-105,M,0,2
4574,Caucasian,0,F,1,3
4576,Caucasian,-43,F,0,1
4579,African-American,-1,F,1,1
4580,African-American,-1,F,1,3
4581,African-American,,F,0,3
4582,African-American,-1,M,0,3
4584,Caucasian,-1,M,0,1
4586,Other,246,F,1,1
4587,Caucasian,-1,M,1,2
4588,African-American,-1,F,1,1
4590,Hispanic,-1,M,1,1
4591,Caucasian,0,F,0,3
4592,African-American,-1,M,1,3
4593,Asian,-1,M,0,1
4595,African-American,-1,F,1,2
4596,African-American,0,M,1,1
4598,African-American,-1,F,1,3
4599,African-American,-1,F,1,1
4603,African-American,0,F,1,1
4604,Hispanic,0,M,0,1
4605,Other,-1,M,1,1
4608,African-American,-1,F,1,3
4609,Caucasian,-1,M,0,1
4610,African-American,-1,F,1,3
4611,African-American,0,M,0,1
4612,Caucasian,-1,F,1,2
4613,African-American,340,F,0,1
4615,African-American,0,M,0,2
4616,African-American,-1,F,1,3
4617,Caucasian,0,M,1,1
4618,African-American,-32,F,0,2
4620,Caucasian,0,F,0,1
4622,Other,-1,F,0,1
4624,African-American,0,F,1,3
4625,Caucasian,414,F,0,2
4626,Caucasian,,F,0,2
4627,Caucasian,-4,M,1,1
4628,Caucasian,0,F,0,3
4629,Caucasian,-1,M,1,1
4631,African-American,-1,F,1,3
4634,Caucasian,0,M,1,1
4636,African-American,-1,F,1,2
4637,African-American,0,F,1,1
4639,Hispanic,-1,F,1,1
4640,African-American,-4,F,1,3
4641,Caucasian,-1,M,0,1
4643,African-American,-1,M,1,3
4645,Other,-1,M,0,1
4647,Caucasian,-21,M,0,2
4648,Caucasian,0,F,0,1
4649,Hispanic,-3,F,0,2
4651,African-American,-1,F,0,3
4652,African-American,-1,F,1,3
4655,Caucasian,185,M,0,3
4657,Caucasian,0,M,1,1
4658,African-American,-13,M,0,2
4659,Caucasian,-1,M,0,1
4660,African-American,-1,F,0,3
4661,African-American,-1,M,0,1
4662,Caucasian,-1,F,0,1
4663,Caucasian,-1,F,1,2
4665,African-American,-1,M,0,1
4667,African-American,-1,F,1,2
4668,Caucasian,-1,F,0,1
4670,Caucasian,0,M,0,1
4671,Other,,F,1,1
4672,Caucasian,0,F,1,3
4673,African-American,620,M,1,3
4674,African-American,-1,M,1,1
4675,Other,0,F,1,2
4677,Other,-1,M,0,1
4678,African-American,-1,F,0,1
4679,Caucasian,0,M,0,1
4680,Hispanic,-1,F,0,1
4681,African-American,0,F,1,3
4682,Caucasian,-1,M,0,1
4683,Hispanic,-1,M,0,1
4684,Caucasian,-1,M,1,3
4685,African-American,-39,M,1,2
4686,African-American,-1,M,0,1
4688,African-American,,M,0,1
4692,Caucasian,-1,M,0,1
4694,Caucasian,-2,M,0,1
4695,Hispanic,-60,F,1,1
4696,Hispanic,-2,F,0,1
4697,African-American,-1,M,0,1
4698,African-American,0,F,0,2
4699,African-American,-171,F,1,1
4701,Caucasian,-1,F,0,3
4703,Hispanic,0,F,1,1
4704,Caucasian,-1,F,1,1
4705,African-American,-1,M,1,1
4706,Caucasian,-1,F,1,1
4707,African-American,-1,M,1,3
4708,African-American,-70,F,0,1
4710,Caucasian,-19,F,1,1
4711,African-American,-42,F,0,1
4712,African-American,-1,F,0,1
4715,African-American,-1,F,1,3
4718,Caucasian,-29,F,0,1
4719,Caucasian,0,M,0,1
4720,Caucasian,,F,0,3
4721,African-American,-1,F,1,2
4722,Caucasian,-2,M,0,2
4724,African-American,-1,M,1,1
4725,African-American,173,F,1,3
4726,Other,-1,F,0,1
4730,Caucasian,-1,F,1,1
4731,African-American,-1,F,1,2
4732,African-American,-1,F,1,2
4735,African-American,-1,F,0,2
4737,African-American,-1,F,0,1
4739,African-American,0,F,1,3
4743,Hispanic,0,F,1,2
4747,African-American,-63,F,1,2
4748,African-American,0,M,0,1
4749,Caucasian,-1,F,0,1
4750,Caucasian,-25,F,0,1
4753,Hispanic,,M,0,1
4754,African-American,-23,F,0,1
4755,African-American,200,F,1,2
4757,African-American,-1,F,1,1
4760,Caucasian,-31,F,1,1
4761,Hispanic,-1,M,1,1
4763,Caucasian,-1,F,0,1
4764,African-American,,F,0,3
4765,Caucasian,-1,F,0,1
4766,Caucasian,-1,F,1,3
4767,Caucasian,0,F,0,1
4769,Caucasian,-1,F,0,1
4772,African-American,-1,F,0,3
4773,African-American,-1,F,0,2
4774,Caucasian,0,M,0,1
4775,Caucasian,0,F,1,2
4776,African-American,0,F,1,1
4778,Caucasian,-1,F,1,1
4780,Caucasian,-20,F,0,2
4783,Caucasian,0,F,1,1
4784,African-American,-1,F,0,3
4787,African-American,-1,F,0,1
4789,African-American,-1,F,1,2
4792,African-American,-2,M,0,3
4793,Caucasian,0,M,1,1
4794,African-American,-1,F,1,2
4795,African-American,,F,0,3
4796,Other,-1,M,0,2
4797,Caucasian,0,F,0,1
4800,African-American,0,F,1,3
4801,Other,-1,F,0,1
4802,Caucasian,-38,F,0,2
4804,Hispanic,67,F,0,1
4805,African-American,-1,F,1,2
4808,African-American,-1,F,1,3
4809,Caucasian,-1,F,1,2
4811,Caucasian,-1,F,0,1
4812,Caucasian,-1,M,0,3
4815,African-American,-15,F,0,2
4817,African-American,-1,M,1,1
4818,Caucasian,489,M,1,1
4820,African-American,-1,F,1,3
4821,African-American,-91,M,1,3
4824,African-American,-39,M,1,3
4825,African-American,-4,M,1,1
4826,Hispanic,-1,F,1,1
4827,African-American,-1,F,0,1
4828,Caucasian,-29,F,0,2
4831,Caucasian,0,M,0,1
4833,Caucasian,-1,F,0,2
4834,African-American,-1,F,0,2
4835,African-American,-1,F,0,3
4837,Caucasian,-3,M,0,1
4839,African-American,-19,F,0,3
4840,Hispanic,0,M,1,2
4841,Caucasian,0,M,0,1
4844,African-American,,F,0,2
4845,African-American,0,F,1,1
4846,African-American,-1,F,0,1
4847,Caucasian,0,M,1,1
4848,African-American,,M,0,3
4851,African-American,-1,F,1,2
4853,Caucasian,-1,M,1,1
4857,African-American,0,F,1,2
4860,African-American,-1,M,0,1
4861,African-American,-1,F,1,3
4862,Other,-1,M,1,3
4864,African-American,-1,F,0,2
4865,Hispanic,0,M,0,1
4866,African-American,27,F,1,2
4870,Caucasian,-8,M,0,1
4871,Caucasian,-13,F,1,1
4872,African-American,-1,F,0,1
4873,African-American,-1,F,1,2
4876,Other,-91,F,0,1
4877,Caucasian,-1,F,1,1
4879,African-American,-1,F,1,1
4881,African-American,-1,F,0,2
4884,Caucasian,-1,M,0,1
4885,African-American,-1,F,0,1
4886,African-American,-1,F,1,1
4887,Caucasian,-3,F,1,2
4888,African-American,-8,F,1,1
4890,African-American,-1,M,1,1
4891,Caucasian,-66,F,0,1
4893,African-American,-1,F,0,3
4894,Other,-1,M,0,1
4897,Caucasian,-8,F,1,3
4900,Other,-4,F,0,1
4902,Hispanic,,M,0,1
4904,Other,-1,M,0,1
4906,African-American,-7,M,1,3
4907,African-American,-1,F,1,3
4909,Hispanic,-1,M,0,1
4910,Caucasian,,M,1,1
4911,African-American,-1,F,0,3
4912,Hispanic,-1,M,0,3
4914,African-American,-1,F,1,3
4917,Hispanic,,F,0,1
4921,Hispanic,-1,M,0,1
4922,Hispanic,,M,0,1
4923,Other,252,F,1,1
4925,Caucasian,-1,F,0,1
4926,African-American,,F,0,1
4927,African-American,0,F,1,2
4928,Other,-1,F,0,1
4929,African-American,-1,M,1,2
4931,Caucasian,0,F,1,1
4932,African-American,-1,F,1,3
4933,African-American,-1,F,0,3
4934,Caucasian,0,M,0,1
4935,African-American,-1,F,1,3
4936,African-American,-1,F,1,1
4937,Other,-1,F,0,1
4938,African-American,-80,F,0,1
4939,African-American,0,F,1,3
4940,African-American,-1,F,1,3
4941,Hispanic,-1,M,0,1
4943,African-American,-1,F,1,3
